horizon,model,date,equity
t+1,buy_and_hold,2021-08-11,11282.927707162102
t+1,buy_and_hold,2021-08-12,11323.597126165403
t+1,buy_and_hold,2021-08-13,11363.342281861302
t+1,buy_and_hold,2021-08-16,11368.271993914419
t+1,buy_and_hold,2021-08-17,11268.13951291461
t+1,buy_and_hold,2021-08-18,11159.687731974022
t+1,buy_and_hold,2021-08-19,11213.605221526263
t+1,buy_and_hold,2021-08-20,11329.759506017974
t+1,buy_and_hold,2021-08-23,11499.214472311536
t+1,buy_and_hold,2021-08-24,11534.337375516177
t+1,buy_and_hold,2021-08-25,11547.585447042353
t+1,buy_and_hold,2021-08-26,11474.25845241224
t+1,buy_and_hold,2021-08-27,11585.79048302322
t+1,buy_and_hold,2021-08-30,11715.808697467584
t+1,buy_and_hold,2021-08-31,11706.257674495868
t+1,buy_and_hold,2021-09-01,11725.667180453054
t+1,buy_and_hold,2021-09-02,11720.121607128232
t+1,buy_and_hold,2021-09-03,11756.169714782443
t+1,buy_and_hold,2021-09-07,11772.80643517318
t+1,buy_and_hold,2021-09-08,11731.829556026656
t+1,buy_and_hold,2021-09-09,11691.46854004192
t+1,buy_and_hold,2021-09-10,11602.735606816934
t+1,buy_and_hold,2021-09-13,11594.724707163912
t+1,buy_and_hold,2021-09-14,11561.758728998846
t+1,buy_and_hold,2021-09-15,11647.71793437083
t+1,buy_and_hold,2021-09-16,11655.728834059335
t+1,buy_and_hold,2021-09-17,11517.69972493159
t+1,buy_and_hold,2021-09-20,11267.215271200432
t+1,buy_and_hold,2021-09-21,11281.079205087732
t+1,buy_and_hold,2021-09-22,11386.449794379356
t+1,buy_and_hold,2021-09-23,11491.511985401257
t+1,buy_and_hold,2021-09-24,11502.294731126138
t+1,buy_and_hold,2021-09-27,11410.481553196007
t+1,buy_and_hold,2021-09-28,11087.592465960697
t+1,buy_and_hold,2021-09-29,11069.414681789774
t+1,buy_and_hold,2021-09-30,11028.745262678556
t+1,buy_and_hold,2021-10-01,11097.143488665635
t+1,buy_and_hold,2021-10-04,10864.220016233783
t+1,buy_and_hold,2021-10-05,11010.87589070893
t+1,buy_and_hold,2021-10-06,11081.431039147154
t+1,buy_and_hold,2021-10-07,11183.10364124177
t+1,buy_and_hold,2021-10-08,11127.337627506378
t+1,buy_and_hold,2021-10-11,11041.994282659289
t+1,buy_and_hold,2021-10-12,11003.481788592604
t+1,buy_and_hold,2021-10-13,11091.597921554023
t+1,buy_and_hold,2021-10-14,11295.86833555182
t+1,buy_and_hold,2021-10-15,11367.039349363436
t+1,buy_and_hold,2021-10-18,11481.34416091811
t+1,buy_and_hold,2021-10-19,11568.228572539934
t+1,buy_and_hold,2021-10-20,11553.13197586248
t+1,buy_and_hold,2021-10-21,11623.686185466746
t+1,buy_and_hold,2021-10-22,11526.019035645173
t+1,buy_and_hold,2021-10-25,11644.020896451477
t+1,buy_and_hold,2021-10-26,11680.684865531879
t+1,buy_and_hold,2021-10-27,11707.797809920201
t+1,buy_and_hold,2021-10-28,11837.816023552974
t+1,buy_and_hold,2021-10-29,11896.046422126832
t+1,buy_and_hold,2021-11-01,11936.715841260957
t+1,buy_and_hold,2021-11-02,11986.627879660517
t+1,buy_and_hold,2021-11-03,12113.873308467022
t+1,buy_and_hold,2021-11-04,12269.155945993773
t+1,buy_and_hold,2021-11-05,12280.863894344337
t+1,buy_and_hold,2021-11-08,12264.226233699841
t+1,buy_and_hold,2021-11-09,12179.807149659111
t+1,buy_and_hold,2021-11-10,12000.80115452594
t+1,buy_and_hold,2021-11-11,12034.075533294097
t+1,buy_and_hold,2021-11-12,12160.705097933085
t+1,buy_and_hold,2021-11-15,12157.931371103896
t+1,buy_and_hold,2021-11-16,12244.508317115278
t+1,buy_and_hold,2021-11-17,12250.978152896716
t+1,buy_and_hold,2021-11-18,12377.915180812313
t+1,buy_and_hold,2021-11-19,12446.929266658257
t+1,buy_and_hold,2021-11-22,12302.430324215531
t+1,buy_and_hold,2021-11-23,12246.356852010405
t+1,buy_and_hold,2021-11-24,12285.793606270669
t+1,buy_and_hold,2021-11-26,12052.870120000656
t+1,buy_and_hold,2021-11-29,12314.44665894698
t+1,buy_and_hold,2021-11-30,12133.592147131156
t+1,buy_and_hold,2021-12-01,11927.164809033735
t+1,buy_and_hold,2021-12-02,12013.124954121671
t+1,buy_and_hold,2021-12-03,11804.23322836995
t+1,buy_and_hold,2021-12-06,11898.82013987626
t+1,buy_and_hold,2021-12-07,12257.139577376638
t+1,buy_and_hold,2021-12-08,12311.981331204202
t+1,buy_and_hold,2021-12-09,12130.819354377518
t+1,buy_and_hold,2021-12-10,12262.686087416074
t+1,buy_and_hold,2021-12-13,12085.528616201234
t+1,buy_and_hold,2021-12-14,11960.440118296923
t+1,buy_and_hold,2021-12-15,12233.107814880326
t+1,buy_and_hold,2021-12-16,11918.538038834768
t+1,buy_and_hold,2021-12-17,11859.07497581384
t+1,buy_and_hold,2021-12-20,11729.056764657382
t+1,buy_and_hold,2021-12-21,11991.557577163341
t+1,buy_and_hold,2021-12-22,12137.597589743013
t+1,buy_and_hold,2021-12-23,12229.103309748416
t+1,buy_and_hold,2021-12-27,12431.216785206183
t+1,buy_and_hold,2021-12-28,12373.601306467928
t+1,buy_and_hold,2021-12-29,12371.752782051452
t+1,buy_and_hold,2021-12-30,12334.781353665272
t+1,buy_and_hold,2021-12-31,12257.75636715924
t+1,buy_and_hold,2022-01-03,12375.758231192558
t+1,buy_and_hold,2022-01-04,12215.238428260089
t+1,buy_and_hold,2022-01-05,11839.972934662697
t+1,buy_and_hold,2022-01-06,11831.65363424929
t+1,buy_and_hold,2022-01-07,11703.483943929614
t+1,buy_and_hold,2022-01-10,11711.186442763183
t+1,buy_and_hold,2022-01-11,11887.112183481273
t+1,buy_and_hold,2022-01-12,11934.251437932426
t+1,buy_and_hold,2022-01-13,11635.70250863634
t+1,buy_and_hold,2022-01-14,11708.106182236203
t+1,buy_and_hold,2022-01-18,11416.642961872516
t+1,buy_and_hold,2022-01-19,11291.247002068023
t+1,buy_and_hold,2022-01-20,11144.591131269659
t+1,buy_and_hold,2022-01-21,10835.566926244868
t+1,buy_and_hold,2022-01-24,10885.170566573004
t+1,buy_and_hold,2022-01-25,10632.836634834082
t+1,buy_and_hold,2022-01-26,10616.19991520201
t+1,buy_and_hold,2022-01-27,10509.289197498547
t+1,buy_and_hold,2022-01-28,10838.955567212557
t+1,buy_and_hold,2022-01-31,11185.568008331027
t+1,buy_and_hold,2022-02-01,11261.668733802311
t+1,buy_and_hold,2022-02-02,11353.174456177829
t+1,buy_and_hold,2022-02-03,10892.873048197704
t+1,buy_and_hold,2022-02-04,11030.286295664755
t+1,buy_and_hold,2022-02-07,10941.553364074192
t+1,buy_and_hold,2022-02-08,11064.48494238518
t+1,buy_and_hold,2022-02-09,11298.949485456222
t+1,buy_and_hold,2022-02-10,11043.225967363542
t+1,buy_and_hold,2022-02-11,10692.916477775894
t+1,buy_and_hold,2022-02-14,10706.164549472878
t+1,buy_and_hold,2022-02-15,10972.363355578396
t+1,buy_and_hold,2022-02-16,10969.59056906759
t+1,buy_and_hold,2022-02-17,10643.312853111163
t+1,buy_and_hold,2022-02-18,10521.921404531326
t+1,buy_and_hold,2022-02-22,10416.242409544258
t+1,buy_and_hold,2022-02-23,10149.428680242163
t+1,buy_and_hold,2022-02-24,10490.49461636317
t+1,buy_and_hold,2022-02-25,10653.171346890555
t+1,buy_and_hold,2022-02-28,10684.905602588331
t+1,buy_and_hold,2022-03-01,10521.3046052419
t+1,buy_and_hold,2022-03-02,10697.84621917466
t+1,buy_and_hold,2022-03-03,10545.028910223611
t+1,buy_and_hold,2022-03-04,10392.210660744267
t+1,buy_and_hold,2022-03-07,10008.934263844929
t+1,buy_and_hold,2022-03-08,9962.411809873618
t+1,buy_and_hold,2022-03-09,10321.039654910443
t+1,buy_and_hold,2022-03-10,10206.426441170774
t+1,buy_and_hold,2022-03-11,9994.761938029958
t+1,buy_and_hold,2022-03-14,9802.816274451758
t+1,buy_and_hold,2022-03-15,10110.299425020103
t+1,buy_and_hold,2022-03-16,10485.257472494455
t+1,buy_and_hold,2022-03-17,10612.194494245656
t+1,buy_and_hold,2022-03-18,10829.404578309119
t+1,buy_and_hold,2022-03-21,10785.962374712659
t+1,buy_and_hold,2022-03-22,10997.935276313445
t+1,buy_and_hold,2022-03-23,10839.87985911705
t+1,buy_and_hold,2022-03-24,11080.81423921784
t+1,buy_and_hold,2022-03-25,11071.571617179707
t+1,buy_and_hold,2022-03-28,11242.875113179782
t+1,buy_and_hold,2022-03-29,11436.36184437181
t+1,buy_and_hold,2022-03-30,11310.040682222592
t+1,buy_and_hold,2022-03-31,11169.855581525708
t+1,buy_and_hold,2022-04-01,11148.596609820785
t+1,buy_and_hold,2022-04-04,11378.130492624892
t+1,buy_and_hold,2022-04-05,11125.489099873172
t+1,buy_and_hold,2022-04-06,10883.938868172256
t+1,buy_and_hold,2022-04-07,10909.819151020352
t+1,buy_and_hold,2022-04-08,10757.30930523652
t+1,buy_and_hold,2022-04-11,10502.819394457742
t+1,buy_and_hold,2022-04-12,10458.452927123455
t+1,buy_and_hold,2022-04-13,10671.041704419413
t+1,buy_and_hold,2022-04-14,10427.026141956989
t+1,buy_and_hold,2022-04-18,10435.037041334417
t+1,buy_and_hold,2022-04-19,10668.268926335777
t+1,buy_and_hold,2022-04-20,10512.677892334994
t+1,buy_and_hold,2022-04-21,10295.159409084497
t+1,buy_and_hold,2022-04-22,10025.571950703623
t+1,buy_and_hold,2022-04-25,10154.357502415578
t+1,buy_and_hold,2022-04-26,9771.082045891515
t+1,buy_and_hold,2022-04-27,9759.374097222864
t+1,buy_and_hold,2022-04-28,10105.986549575497
t+1,buy_and_hold,2022-04-29,9651.230727605534
t+1,buy_and_hold,2022-05-02,9812.367338826685
t+1,buy_and_hold,2022-05-03,9822.842624479099
t+1,buy_and_hold,2022-05-04,10154.974312402874
t+1,buy_and_hold,2022-05-05,9643.52821412255
t+1,buy_and_hold,2022-05-06,9527.990735317988
t+1,buy_and_hold,2022-05-09,9155.189612814605
t+1,buy_and_hold,2022-05-10,9266.414183184459
t+1,buy_and_hold,2022-05-11,8991.588619043905
t+1,buy_and_hold,2022-05-12,8970.329647337085
t+1,buy_and_hold,2022-05-13,9302.769763335045
t+1,buy_and_hold,2022-05-16,9194.93478729955
t+1,buy_and_hold,2022-05-17,9433.096381453035
t+1,buy_and_hold,2022-05-18,8970.022219928138
t+1,buy_and_hold,2022-05-19,8921.957764042842
t+1,buy_and_hold,2022-05-20,8894.228957784337
t+1,buy_and_hold,2022-05-23,9042.117499798926
t+1,buy_and_hold,2022-05-24,8849.862487288978
t+1,buy_and_hold,2022-05-25,8973.71926488892
t+1,buy_and_hold,2022-05-26,9222.355201744582
t+1,buy_and_hold,2022-05-27,9523.369464538846
t+1,buy_and_hold,2022-05-31,9498.105043496824
t+1,buy_and_hold,2022-06-01,9427.858292852234
t+1,buy_and_hold,2022-06-02,9686.046199294986
t+1,buy_and_hold,2022-06-03,9434.0206739975
t+1,buy_and_hold,2022-06-06,9465.446530133277
t+1,buy_and_hold,2022-06-07,9547.092827517748
t+1,buy_and_hold,2022-06-08,9478.387143188327
t+1,buy_and_hold,2022-06-09,9224.512151824012
t+1,buy_and_hold,2022-06-10,8899.158678135376
t+1,buy_and_hold,2022-06-13,8485.380676522997
t+1,buy_and_hold,2022-06-14,8500.785673497252
t+1,buy_and_hold,2022-06-15,8713.066051725342
t+1,buy_and_hold,2022-06-16,8361.52485568231
t+1,buy_and_hold,2022-06-17,8463.197457988339
t+1,buy_and_hold,2022-06-21,8660.072831770705
t+1,buy_and_hold,2022-06-22,8647.441561662077
t+1,buy_and_hold,2022-06-23,8776.227111659871
t+1,buy_and_hold,2022-06-24,9076.932015115934
t+1,buy_and_hold,2022-06-27,9010.383255372655
t+1,buy_and_hold,2022-06-28,8735.86609181419
t+1,buy_and_hold,2022-06-29,8743.876051136416
t+1,buy_and_hold,2022-06-30,8635.425209590516
t+1,buy_and_hold,2022-07-01,8692.423889339048
t+1,buy_and_hold,2022-07-05,8841.235741280847
t+1,buy_and_hold,2022-07-06,8897.92602007279
t+1,buy_and_hold,2022-07-07,9088.332496240084
t+1,buy_and_hold,2022-07-08,9099.732043576802
t+1,buy_and_hold,2022-07-11,8905.321048836218
t+1,buy_and_hold,2022-07-12,8819.052500488417
t+1,buy_and_hold,2022-07-13,8800.874715860546
t+1,buy_and_hold,2022-07-14,8832.301512020013
t+1,buy_and_hold,2022-07-15,8992.512924570927
t+1,buy_and_hold,2022-07-18,8916.412202639307
t+1,buy_and_hold,2022-07-19,9190.620966247769
t+1,buy_and_hold,2022-07-20,9336.352584855362
t+1,buy_and_hold,2022-07-21,9470.376248944542
t+1,buy_and_hold,2022-07-22,9304.309928183975
t+1,buy_and_hold,2022-07-25,9251.316698578918
t+1,buy_and_hold,2022-07-26,9069.537913650649
t+1,buy_and_hold,2022-07-27,9452.814309655212
t+1,buy_and_hold,2022-07-28,9545.24429284039
t+1,buy_and_hold,2022-07-29,9719.320578362438
t+1,buy_and_hold,2022-08-01,9713.46660397542
t+1,buy_and_hold,2022-08-02,9684.505134338378
t+1,buy_and_hold,2022-08-03,9948.239554850401
t+1,buy_and_hold,2022-08-04,9994.762004786086
t+1,buy_and_hold,2022-08-05,9913.11570581709
t+1,buy_and_hold,2022-08-08,9881.073047509966
t+1,buy_and_hold,2022-08-09,9769.23262070078
t+1,buy_and_hold,2022-08-10,10041.901253403186
t+1,buy_and_hold,2022-08-11,9984.90257638029
t+1,buy_and_hold,2022-08-12,10179.314513000727
t+1,buy_and_hold,2022-08-15,10261.576675610542
t+1,buy_and_hold,2022-08-16,10237.544916957017
t+1,buy_and_hold,2022-08-17,10120.774776416003
t+1,buy_and_hold,2022-08-18,10145.114934956868
t+1,buy_and_hold,2022-08-19,9947.314366224155
t+1,buy_and_hold,2022-08-22,9685.429410586343
t+1,buy_and_hold,2022-08-23,9677.41945155271
t+1,buy_and_hold,2022-08-24,9705.456658823732
t+1,buy_and_hold,2022-08-25,9877.067613072168
t+1,buy_and_hold,2022-08-26,9472.224764083074
t+1,buy_and_hold,2022-08-29,9378.870516718584
t+1,buy_and_hold,2022-08-30,9274.424182366776
t+1,buy_and_hold,2022-08-31,9220.506691975646
t+1,buy_and_hold,2022-09-01,9224.512141710482
t+1,buy_and_hold,2022-09-02,9094.186468632191
t+1,buy_and_hold,2022-09-06,9028.868491953675
t+1,buy_and_hold,2022-09-07,9211.264073395188
t+1,buy_and_hold,2022-09-08,9259.019190095953
t+1,buy_and_hold,2022-09-09,9461.441076970093
t+1,buy_and_hold,2022-09-12,9573.89736602087
t+1,buy_and_hold,2022-09-13,9048.895735349271
t+1,buy_and_hold,2022-09-14,9120.682606595174
t+1,buy_and_hold,2022-09-15,8968.789564444844
t+1,buy_and_hold,2022-09-16,8913.947811465447
t+1,buy_and_hold,2022-09-19,8967.248498934376
t+1,buy_and_hold,2022-09-20,8895.770027320337
t+1,buy_and_hold,2022-09-21,8736.481947517726
t+1,buy_and_hold,2022-09-22,8628.9553648372
t+1,buy_and_hold,2022-09-23,8488.461866873258
t+1,buy_and_hold,2022-09-26,8453.3380201723
t+1,buy_and_hold,2022-09-27,8456.72760843338
t+1,buy_and_hold,2022-09-28,8624.949918041211
t+1,buy_and_hold,2022-09-29,8376.313037113125
t+1,buy_and_hold,2022-09-30,8234.279408269784
t+1,buy_and_hold,2022-10-03,8427.457741309665
t+1,buy_and_hold,2022-10-04,8692.423896409673
t+1,buy_and_hold,2022-10-05,8687.802585158614
t+1,buy_and_hold,2022-10-06,8619.404359962396
t+1,buy_and_hold,2022-10-07,8290.969696917584
t+1,buy_and_hold,2022-10-10,8208.090733639216
t+1,buy_and_hold,2022-10-11,8095.326042829466
t+1,buy_and_hold,2022-10-12,8092.55325615861
t+1,buy_and_hold,2022-10-13,8282.342940951927
t+1,buy_and_hold,2022-10-14,8033.397658917952
t+1,buy_and_hold,2022-10-17,8298.672188165467
t+1,buy_and_hold,2022-10-18,8364.297629173605
t+1,buy_and_hold,2022-10-19,8333.795095609055
t+1,buy_and_hold,2022-10-20,8291.277154093164
t+1,buy_and_hold,2022-10-21,8485.689088106155
t+1,buy_and_hold,2022-10-24,8579.04333227032
t+1,buy_and_hold,2022-10-25,8756.508261146091
t+1,buy_and_hold,2022-10-26,8563.021529712825
t+1,buy_and_hold,2022-10-27,8407.12302933469
t+1,buy_and_hold,2022-10-28,8664.3866642198
t+1,buy_and_hold,2022-10-31,8563.638321365263
t+1,buy_and_hold,2022-11-01,8476.137106390126
t+1,buy_and_hold,2022-11-02,8185.5990746759
t+1,buy_and_hold,2022-11-03,8025.695123702457
t+1,buy_and_hold,2022-11-04,8154.789078262965
t+1,buy_and_hold,2022-11-07,8244.446272744966
t+1,buy_and_hold,2022-11-08,8304.526138984253
t+1,buy_and_hold,2022-11-09,8112.8879418965635
t+1,buy_and_hold,2022-11-10,8711.525905416072
t+1,buy_and_hold,2022-11-11,8872.045708073525
t+1,buy_and_hold,2022-11-14,8794.404863698499
t+1,buy_and_hold,2022-11-15,8916.10471828019
t+1,buy_and_hold,2022-11-16,8794.404861983352
t+1,buy_and_hold,2022-11-17,8774.994414286582
t+1,buy_and_hold,2022-11-18,8775.30281510326
t+1,buy_and_hold,2022-11-21,8685.029756106373
t+1,buy_and_hold,2022-11-22,8810.118254013258
t+1,buy_and_hold,2022-11-23,8898.542787873124
t+1,buy_and_hold,2022-11-25,8840.00398593574
t+1,buy_and_hold,2022-11-28,8710.293230774601
t+1,buy_and_hold,2022-11-29,8644.360331433089
t+1,buy_and_hold,2022-11-30,9038.419478423886
t+1,buy_and_hold,2022-12-01,9049.511564930111
t+1,buy_and_hold,2022-12-02,9013.463459755438
t+1,buy_and_hold,2022-12-05,8862.187220553777
t+1,buy_and_hold,2022-12-06,8678.558975633703
t+1,buy_and_hold,2022-12-07,8643.127671485881
t+1,buy_and_hold,2022-12-08,8745.41707922203
t+1,buy_and_hold,2022-12-09,8689.651065827857
t+1,buy_and_hold,2022-12-12,8798.717768478899
t+1,buy_and_hold,2022-12-13,8893.304676035606
t+1,buy_and_hold,2022-12-14,8827.371776550865
t+1,buy_and_hold,2022-12-15,8530.97979407815
t+1,buy_and_hold,2022-12-16,8449.640956058285
t+1,buy_and_hold,2022-12-19,8310.995988149325
t+1,buy_and_hold,2022-12-20,8304.526152627575
t+1,buy_and_hold,2022-12-21,8424.993342238336
t+1,buy_and_hold,2022-12-22,8218.874402835469
t+1,buy_and_hold,2022-12-23,8237.359647497433
t+1,buy_and_hold,2022-12-27,8120.897907496809
t+1,buy_and_hold,2022-12-28,8013.679729204488
t+1,buy_and_hold,2022-12-29,8209.014986489343
t+1,buy_and_hold,2022-12-30,8204.08527442632
t+1,buy_and_hold,2023-01-03,8148.627661580634
t+1,buy_and_hold,2023-01-04,8187.447613343962
t+1,buy_and_hold,2023-01-05,8059.2779267468595
t+1,buy_and_hold,2023-01-06,8281.72612430764
t+1,buy_and_hold,2023-01-09,8335.336153002547
t+1,buy_and_hold,2023-01-10,8405.890360024852
t+1,buy_and_hold,2023-01-11,8551.313566282286
t+1,buy_and_hold,2023-01-12,8597.52855758126
t+1,buy_and_hold,2023-01-13,8656.684160132882
t+1,buy_and_hold,2023-01-17,8674.24608180306
t+1,buy_and_hold,2023-01-18,8561.48138935984
t+1,buy_and_hold,2023-01-19,8477.36976568818
t+1,buy_and_hold,2023-01-20,8709.36899271875
t+1,buy_and_hold,2023-01-23,8902.855714871224
t+1,buy_and_hold,2023-01-24,8884.67793087038
t+1,buy_and_hold,2023-01-25,8864.960024306418
t+1,buy_and_hold,2023-01-26,9037.803647674617
t+1,buy_and_hold,2023-01-27,9127.769243713718
t+1,buy_and_hold,2023-01-30,8943.216730056058
t+1,buy_and_hold,2023-01-31,9077.24039253282
t+1,buy_and_hold,2023-02-01,9271.343915046544
t+1,buy_and_hold,2023-02-02,9604.09146326472
t+1,buy_and_hold,2023-02-03,9433.403826146603
t+1,buy_and_hold,2023-02-06,9353.606057762647
t+1,buy_and_hold,2023-02-07,9547.401184182741
t+1,buy_and_hold,2023-02-08,9377.637806709243
t+1,buy_and_hold,2023-02-09,9294.758848492882
t+1,buy_and_hold,2023-02-10,9233.75566328375
t+1,buy_and_hold,2023-02-13,9381.643261340203
t+1,buy_and_hold,2023-02-14,9450.965749482908
t+1,buy_and_hold,2023-02-15,9523.36942545223
t+1,buy_and_hold,2023-02-16,9344.670895670031
t+1,buy_and_hold,2023-02-17,9278.73799876279
t+1,buy_and_hold,2023-02-21,9059.062594962727
t+1,buy_and_hold,2023-02-22,9065.84083125616
t+1,buy_and_hold,2023-02-23,9145.02274551824
t+1,buy_and_hold,2023-02-24,8991.897029126765
t+1,buy_and_hold,2023-02-27,9056.289802550224
t+1,buy_and_hold,2023-02-28,9044.581854752341
t+1,buy_and_hold,2023-03-01,8971.870721979969
t+1,buy_and_hold,2023-03-02,9046.12197976231
t+1,buy_and_hold,2023-03-03,9233.138873061916
t+1,buy_and_hold,2023-03-06,9243.614158476566
t+1,buy_and_hold,2023-03-07,9130.233607495817
t+1,buy_and_hold,2023-03-08,9175.832739225367
t+1,buy_and_hold,2023-03-09,9016.853054587062
t+1,buy_and_hold,2023-03-10,8890.223487277724
t+1,buy_and_hold,2023-03-13,8956.157326883294
t+1,buy_and_hold,2023-03-14,9161.96786113971
t+1,buy_and_hold,2023-03-15,9210.03137722313
t+1,buy_and_hold,2023-03-16,9452.814284801698
t+1,buy_and_hold,2023-03-17,9408.139416104686
t+1,buy_and_hold,2023-03-20,9426.934001087366
t+1,buy_and_hold,2023-03-21,9561.573522215214
t+1,buy_and_hold,2023-03-22,9431.555310668575
t+1,buy_and_hold,2023-03-23,9543.39574277868
t+1,buy_and_hold,2023-03-24,9578.519588356019
t+1,buy_and_hold,2023-03-27,9512.894150950775
t+1,buy_and_hold,2023-03-28,9462.365307977121
t+1,buy_and_hold,2023-03-29,9634.901456435944
t+1,buy_and_hold,2023-03-30,9726.098774556238
t+1,buy_and_hold,2023-03-31,9887.851238135294
t+1,buy_and_hold,2023-04-03,9863.819481065057
t+1,buy_and_hold,2023-04-04,9830.545101344227
t+1,buy_and_hold,2023-04-05,9733.493806171546
t+1,buy_and_hold,2023-04-06,9799.11830522474
t+1,buy_and_hold,2023-04-10,9793.57273204978
t+1,buy_and_hold,2023-04-11,9730.720081643824
t+1,buy_and_hold,2023-04-12,9644.76087853035
t+1,buy_and_hold,2023-04-13,9833.626289135493
t+1,buy_and_hold,2023-04-14,9815.140104345512
t+1,buy_and_hold,2023-04-17,9823.458464073525
t+1,buy_and_hold,2023-04-18,9824.074325489579
t+1,buy_and_hold,2023-04-19,9819.453014287432
t+1,buy_and_hold,2023-04-20,9744.584951777222
t+1,buy_and_hold,2023-04-21,9754.751836006262
t+1,buy_and_hold,2023-04-24,9734.418067906252
t+1,buy_and_hold,2023-04-25,9550.789816546063
t+1,buy_and_hold,2023-04-26,9608.712758036547
t+1,buy_and_hold,2023-04-27,9869.981853297451
t+1,buy_and_hold,2023-04-28,9938.07167906001
t+1,buy_and_hold,2023-05-01,9926.672131188698
t+1,buy_and_hold,2023-05-02,9840.09612693041
t+1,buy_and_hold,2023-05-03,9775.703353464492
t+1,buy_and_hold,2023-05-04,9741.1963100052
t+1,buy_and_hold,2023-05-05,9948.239518246603
t+1,buy_and_hold,2023-05-08,9972.887137565245
t+1,buy_and_hold,2023-05-09,9909.727027258235
t+1,buy_and_hold,2023-05-10,10017.56200466371
t+1,buy_and_hold,2023-05-11,10050.220522391743
t+1,buy_and_hold,2023-05-12,10014.172416453686
t+1,buy_and_hold,2023-05-15,10068.398306935791
t+1,buy_and_hold,2023-05-16,10079.797854225837
t+1,buy_and_hold,2023-05-17,10201.80517278118
t+1,buy_and_hold,2023-05-18,10391.286446120173
t+1,buy_and_hold,2023-05-19,10367.87148893288
t+1,buy_and_hold,2023-05-22,10402.686933725981
t+1,buy_and_hold,2023-05-23,10270.819251462124
t+1,buy_and_hold,2023-05-24,10218.13442587715
t+1,buy_and_hold,2023-05-25,10466.77130302957
t+1,buy_and_hold,2023-05-26,10734.201836734304
t+1,buy_and_hold,2023-05-30,10782.88215513183
t+1,buy_and_hold,2023-05-31,10721.569627843832
t+1,buy_and_hold,2023-06-01,10845.426402898354
t+1,buy_and_hold,2023-06-02,10926.764301238434
t+1,buy_and_hold,2023-06-05,10934.466800136826
t+1,buy_and_hold,2023-06-06,10932.618275624434
t+1,buy_and_hold,2023-06-07,10747.142456491943
t+1,buy_and_hold,2023-06-08,10880.549315525439
t+1,buy_and_hold,2023-06-09,10922.142995636521
t+1,buy_and_hold,2023-06-12,11106.694551621687
t+1,buy_and_hold,2023-06-13,11192.038835528152
t+1,buy_and_hold,2023-06-14,11273.376730669104
t+1,buy_and_hold,2023-06-15,11407.70879087768
t+1,buy_and_hold,2023-06-16,11335.92097506487
t+1,buy_and_hold,2023-06-20,11304.186718709158
t+1,buy_and_hold,2023-06-21,11150.136742374736
t+1,buy_and_hold,2023-06-22,11281.696024249646
t+1,buy_and_hold,2023-06-23,11169.855598660133
t+1,buy_and_hold,2023-06-26,11020.11853657235
t+1,buy_and_hold,2023-06-27,11209.599820509116
t+1,buy_and_hold,2023-06-28,11231.475592903253
t+1,buy_and_hold,2023-06-29,11208.98395898292
t+1,buy_and_hold,2023-06-30,11381.828517602982
t+1,buy_and_hold,2023-07-03,11408.63306301435
t+1,buy_and_hold,2023-07-05,11408.324662192452
t+1,buy_and_hold,2023-07-06,11321.44025056609
t+1,buy_and_hold,2023-07-07,11283.852020929158
t+1,buy_and_hold,2023-07-10,11287.549069864024
t+1,buy_and_hold,2023-07-11,11343.316026201703
t+1,buy_and_hold,2023-07-12,11486.582316393353
t+1,buy_and_hold,2023-07-13,11681.609163165227
t+1,buy_and_hold,2023-07-14,11679.144777376257
t+1,buy_and_hold,2023-07-17,11788.211482190762
t+1,buy_and_hold,2023-07-18,11884.6469114914
t+1,buy_and_hold,2023-07-19,11881.874124775253
t+1,buy_and_hold,2023-07-20,11607.973765837269
t+1,buy_and_hold,2023-07-21,11573.15832258187
t+1,buy_and_hold,2023-07-24,11591.644507601428
t+1,buy_and_hold,2023-07-25,11670.209618033603
t+1,buy_and_hold,2023-07-26,11631.388724729635
t+1,buy_and_hold,2023-07-27,11603.659916571467
t+1,buy_and_hold,2023-07-28,11815.016958187307
t+1,buy_and_hold,2023-07-31,11821.17839271352
t+1,buy_and_hold,2023-08-01,11793.757987698562
t+1,buy_and_hold,2023-08-02,11534.954231120399
t+1,buy_and_hold,2023-08-03,11516.468046481239
t+1,buy_and_hold,2023-08-04,11462.550557117505
t+1,buy_and_hold,2023-08-07,11559.601848039374
t+1,buy_and_hold,2023-08-08,11461.317892832849
t+1,buy_and_hold,2023-08-09,11335.305125501418
t+1,buy_and_hold,2023-08-10,11356.255696086939
t+1,buy_and_hold,2023-08-11,11283.852021161498
t+1,buy_and_hold,2023-08-14,11410.48158652503
t+1,buy_and_hold,2023-08-15,11289.398531800514
t+1,buy_and_hold,2023-08-16,11169.855607769774
t+1,buy_and_hold,2023-08-17,11047.8473576008
t+1,buy_and_hold,2023-08-18,11033.983424137323
t+1,buy_and_hold,2023-08-21,11211.75675548654
t+1,buy_and_hold,2023-08-22,11195.735897142398
t+1,buy_and_hold,2023-08-23,11372.276568164873
t+1,buy_and_hold,2023-08-24,11129.186207654206
t+1,buy_and_hold,2023-08-25,11215.453817295871
t+1,buy_and_hold,2023-08-28,11299.873841643685
t+1,buy_and_hold,2023-08-29,11546.661261132935
t+1,buy_and_hold,2023-08-30,11611.054037465501
t+1,buy_and_hold,2023-08-31,11645.869481736881
